sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.Cage16.male.WT27	Cage16	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	17	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	63	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	63	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage16.male.WT27
10781.Cage16.male.WT28	Cage16	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	17	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	64	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	64	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage16.male.WT28
10781.Cage16.male.WT29	Cage16	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	17	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	65	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	65	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage16.male.WT29
10781.Cage16.male.WT30	Cage16	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	17	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	66	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	66	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage16.male.WT30
10781.Cage17.female.WT12	Cage17	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	22	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	67	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	67	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage17.female.WT12
10781.Cage17.female.WT13	Cage17	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	22	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	68	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	68	feces	mouse gut metagenome	female	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage17.female.WT13
10781.Cage18.male.WT31	Cage18	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	69	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	69	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage18.male.WT31
10781.Cage19.male.CD1d2	Cage19	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	70	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	70	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage19.male.CD1d2
10781.Cage19.male.CD1d3	Cage19	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	71	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	71	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage19.male.CD1d3
10781.Cage19.male.CD1d4	Cage19	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	72	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	72	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage19.male.CD1d4
10781.Cage19.male.CD1d5	Cage19	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-12 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	73	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	73	feces	mouse gut metagenome	male	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage19.male.CD1d5
10781.Cage2.male.WT1	Cage2	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	6	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	6	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage2.male.WT1
10781.Cage2.male.WT2	Cage2	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	7	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	7	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage2.male.WT2
10781.Cage2.male.WT3	Cage2	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	8	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	8	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage2.male.WT3
10781.Cage2.male.WT4	Cage2	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	9	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	9	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage2.male.WT4
